EVENT_ID,MENU_HINT,EVENT_NAME,EVENT_DT,SELECTION_ID,SELECTION_NAME,WIN_LOSE,BSP,PPWAP,MORNINGWAP,PPMAX,PPMIN,IPMAX,IPMIN,MORNINGTRADEDVOL,PPTRADEDVOL,IPTRADEDVOL
143335379,RPGTV / Sheff 1st May,OR 500m,01-05-2018 21:14,12711558,2. Some Pitch,0,5.000762466351898,1,1,1,1001,1,1001,0,0,0
143335379,RPGTV / Sheff 1st May,OR 500m,01-05-2018 21:14,12868100,4. Lightfoot Beth,0,15.631676551866985,1,1,1,1001,1,1001,0,0,0
143335383,RPGTV / Sheff 1st May,OR 480m,01-05-2018 21:50,15215309,1. Rockbeare Reed,0,6.362380364604908,1,1,1,1001,1,1001,0,0,0
143335415,RPGTV / Poole 1st May,A5 450m,01-05-2018 19:37,10802882,2. Ide Ruby Roo,0,9.630362923208743,1,1,1,1001,1,1001,0,0,0
143335433,RPGTV / Poole 1st May,A4 450m,01-05-2018 21:55,18502141,1. Ide Miss Piggy,0,13.84237609976524,1,1,1,1001,1,1001,0,0,0
143321200,AUS / Devn (AUS) 1st May,R6 452m Gr5,01-05-2018 05:02,18507164,7. Murray Mojito,1,3.337574058625323,1,3.00470824334957226323807610533540923777,1,1001,1,1001,4778.64,0,0
143321200,AUS / Devn (AUS) 1st May,R6 452m Gr5,01-05-2018 05:02,18221178,2. Sweet Dominator,0,14.5,1,14.6094627761112626124897736569402781565,1,1001,1,1001,366.7,0,0
143321306,AUS / Geel (AUS) 1st May,R7 400m Gr5,01-05-2018 08:32,9351849,6. Beyond Today,0,18.49313077945262,1,12.8997794844498517223024865029275340278,1,1001,1,1001,263.02,0,0
143321169,AUS / Wgul (AUS) 1st May,R5 460m Final,01-05-2018 11:05,18508985,3. Adonis Rose,0,15.383714268527694,1,12.0544815465729349736379613356766256591,1,1001,1,1001,1285.94,0,0
143321169,AUS / Wgul (AUS) 1st May,R5 460m Final,01-05-2018 11:05,18508986,5. Its A Glamma,1,8.883596160229061,1,6.56895258977582875893158330522248459014,1,1001,1,1001,2608.72,0,0
143321169,AUS / Wgul (AUS) 1st May,R5 460m Final,01-05-2018 11:05,18165536,4. Oni,0,79.42349866222531,1,54.6734147302087435998424576604962583694,1,1001,1,1001,253.9,0,0
143321194,AUS / Devn (AUS) 1st May,R3 452m Gr6,01-05-2018 04:07,18507158,3. Muppet,0,4.371389506,1,3.13057338855811545431012166709811027699,1,1001,1,1001,772.6,0,0
143321196,AUS / Devn (AUS) 1st May,R4 580m Gr5,01-05-2018 04:27,16795650,1. Kiltys Supreme,0,45.188327741692774,1,19.9347118514263833046142063947922649818,1,1001,1,1001,104.46,0,0
143321196,AUS / Devn (AUS) 1st May,R4 580m Gr5,01-05-2018 04:27,15762369,5. Before The Fire,0,4.105605131288039,1,3.59031450136458609823658724163042516555,1,1001,1,1001,2938.62,0,0
143321205,AUS / Devn (AUS) 1st May,R7 452m Gr3,01-05-2018 05:17,11032740,4. Droopys Ella,0,91.40388139732184,1,38.8186776859504132231404958677685950413,1,1001,1,1001,121,0,0
143321212,AUS / Devn (AUS) 1st May,R10 452m Gr5,01-05-2018 06:14,17886088,3. Bo Bobby,1,3.483265091,1,3.1506501605498500650160549850065016055,1,1001,1,1001,3014.64,0,0
143321212,AUS / Devn (AUS) 1st May,R10 452m Gr5,01-05-2018 06:14,15894351,2. Buckle Up Maria,0,6.6,1,4.23863084178933828783764470487351722167,1,1001,1,1001,699.7,0,0
143336129,TRP / Kinsl 1st May,A4 462m,01-05-2018 13:58,10457112,5. Ulster Ypres,1,10.52416094817847,1,1,1,1001,1,1001,0,0,0
143321228,AUS / Mand (AUS) 1st May,R4 405m Mdn,01-05-2018 12:11,17410724,4. Lisa Monelli,0,2.5615601647620676,1,1,1,1001,1,1001,0,0,0
143321228,AUS / Mand (AUS) 1st May,R4 405m Mdn,01-05-2018 12:11,18509197,3. Joe Man,0,26.050859023,1,1,1,1001,1,1001,0,0,0
143336115,TRP / Kinsl 1st May,A3 462m,01-05-2018 12:12,12443535,2. Howliknowya,0,15,1,1,1,1001,1,1001,0,0,0
143336115,TRP / Kinsl 1st May,A3 462m,01-05-2018 12:12,16939690,6. Mineola Outlaw,0,3.8718100802239683,1,1,1,1001,1,1001,0,0,0
143336111,TRP / Kinsl 1st May,A5 462m,01-05-2018 11:42,14441863,4. Glosha Craft,1,4.6,1,4.32485182717261696008978045872203128288,1,1001,1,1001,1140.56,0,0
143336127,TRP / Kinsl 1st May,A6 462m,01-05-2018 13:44,10777482,6. Lola Lola,0,6.5282394671870865,1,1,1,1001,1,1001,0,0,0
143335978,TRP / Nott 1st May,A6 500m,01-05-2018 11:19,11074564,6. Knockdrinna Kruz,0,7.625917453,1,7.42424824204293116210214655810510732791,1,1001,1,1001,1729.28,0,0
143336123,TRP / Kinsl 1st May,A6 462m,01-05-2018 13:12,12183659,4. Scruffs Tara,0,6.8,1,1,1,1001,1,1001,0,0,0
143334603,SIS / CPark 1st May,A7 480m,01-05-2018 12:39,10742796,2. Peteles Bolt,0,8.8,1,1,1,1001,1,1001,0,0,0
143334609,SIS / CPark 1st May,A2 480m,01-05-2018 13:22,10400311,2. Franco Nikita,0,9.457786461873763,1,1,1,1001,1,1001,0,0,0
143334672,SIS / Hove 1st May,D2 285m,01-05-2018 14:12,13478793,2. Chasin Pavements,0,3.1,1,1,1,1001,1,1001,0,0,0
143334672,SIS / Hove 1st May,D2 285m,01-05-2018 14:12,14390330,5. Fanore Flyer,0,7.137439534,1,1,1,1001,1,1001,0,0,0
143321241,AUS / Mand (AUS) 1st May,R10 490m Nvce,01-05-2018 14:07,18113927,7. Loud And All,0,36,1,1,1,1001,1,1001,0,0,0
143334682,SIS / Hove 1st May,A3 515m,01-05-2018 15:49,14723750,1. Callums Secret,1,5.1,1,1,1,1001,1,1001,0,0,0
143334690,SIS / Hove 1st May,A8 515m,01-05-2018 17:08,17915673,3. Imfootballmagic,0,6.6,1,1,1,1001,1,1001,0,0,0
143334690,SIS / Hove 1st May,A8 515m,01-05-2018 17:08,10232926,2. Oakfront Sherry,0,16,1,1,1,1001,1,1001,0,0,0
143334763,SIS / Monm 1st May,A3 480m,01-05-2018 16:19,15248334,5. Monsignor Unity,0,7.8,1,1,1,1001,1,1001,0,0,0
143334763,SIS / Monm 1st May,A3 480m,01-05-2018 16:19,16472350,1. Locnamon Al,0,8.4,1,1,1,1001,1,1001,0,0,0
143334765,SIS / Monm 1st May,A5 480m,01-05-2018 16:39,12599157,2. Oneco Floridian,0,12,1,1,1,1001,1,1001,0,0,0
143321254,AUS / Gard (AUS) 1st May,R6 515m Gr4/5,01-05-2018 11:22,12226377,7. Mister Purple,0,79.06988817261998,1,43.9119262025038436195914781462771798814,1,1001,1,1001,182.12,0,0
143321254,AUS / Gard (AUS) 1st May,R6 515m Gr4/5,01-05-2018 11:22,14486657,4. Freddys Back,0,4.048861536260667,1,3.75644940989258719002784776554833576449,1,1001,1,1001,1508.2,0,0
143321254,AUS / Gard (AUS) 1st May,R6 515m Gr4/5,01-05-2018 11:22,11648836,5. Vista King,0,6.2,1,5.747996117433567318919070997510093266,1,1001,1,1001,1421.74,0,0
143321265,AUS / Gard (AUS) 1st May,R11 400m Gr5,01-05-2018 13:04,17494226,3. Greysynd Sofi,0,21.990178405495826,1,1,1,1001,1,1001,0,0,0
143321288,AUS / Town (AUS) 1st May,R10 380m Gr4/5,01-05-2018 13:24,15922409,7. Czarny,0,2.031437779105345,1,2.09999196545030700231133102288269260547,1,1001,1,1001,10.98,0,0
143321288,AUS / Town (AUS) 1st May,R10 380m Gr4/5,01-05-2018 13:24,13859626,2. Go Gwan,0,55.5305377542402,1,1,1,1001,1,1001,0,0,0
143321297,AUS / Geel (AUS) 1st May,R3 460m Mdn,01-05-2018 07:19,17310427,1. Inga Ross,0,7.118562631354143,1,6.27983241155054056307495622689752925155,1,1001,1,1001,1439.24,0,0
143321297,AUS / Geel (AUS) 1st May,R3 460m Mdn,01-05-2018 07:19,13309390,2. Like Lily,0,31.48998345412314,1,18.2155923344947735191637630662020905923,1,1001,1,1001,91.84,0,0
143334865,SIS / Crayfd 1st May,A4 380m,01-05-2018 11:31,11830053,4. Rogue Assassin,0,6.83080096843223,1,6.17409122614432895383806158736692852161,1,1001,1,1001,1749.06,0,0
143320838,AUS / Gawl (AUS) 1st May,R9 400m FFA,01-05-2018 06:05,11699017,4. Victa Matt,0,11.607927167108137,1,10.2170256080574306225222329368906032358,1,1001,1,1001,559.98,0,0
143320937,AUS / Goul (AUS) 1st May,R7 350m Heat,01-05-2018 05:12,12043711,6. Nothing Yet,0,12,1,13.9823494687131050767414403778040141677,1,1001,1,1001,372.68,0,0
143320965,AUS / Hshm (AUS) 1st May,R2 410m Heat,01-05-2018 06:34,18508697,7. Crymelon Tess,0,22.26925722350773,1,8.59474054942474759333176802066212725992,1,1001,1,1001,170.36,0,0
143320973,AUS / Hshm (AUS) 1st May,R6 485m Gr5,01-05-2018 08:02,17452110,6. Run Ronnie Run,0,6.4,1,6.13965962143698820160195695300031323181,1,1001,1,1001,1340.86,0,0
143320973,AUS / Hshm (AUS) 1st May,R6 485m Gr5,01-05-2018 08:02,13223593,8. Arcup Usain,0,24.186442579217257,1,12.8954751558662384281126015492159455885,1,1001,1,1001,211.72,0,0
143335377,RPGTV / Sheff 1st May,OR 500m,01-05-2018 20:58,18499744,2. The Real Deal,0,4.3,1,1,1,1001,1,1001,0,0,0
143334605,SIS / CPark 1st May,D2 265m,01-05-2018 12:54,18501046,5. Nothomeyet,0,32,1,1,1,1001,1,1001,0,0,0
143334674,SIS / Hove 1st May,A7 515m,01-05-2018 14:32,8589048,3. Maketherounds,0,16,1,1,1,1001,1,1001,0,0,0
143334674,SIS / Hove 1st May,A7 515m,01-05-2018 14:32,9392843,4. Piercestown Jane,0,5.6,1,1,1,1001,1,1001,0,0,0
143321314,AUS / Geel (AUS) 1st May,R11 460m Gr6,01-05-2018 09:48,16613443,3. Myrrdon,0,32,1,28.2521348087514526805113435399929260775,1,1001,1,1001,395.82,0,0
143335413,RPGTV / Poole 1st May,A5 450m,01-05-2018 19:22,12233306,5. Ballyoak Patch,0,3.4,1,1,1,1001,1,1001,0,0,0
143335417,RPGTV / Poole 1st May,A6 450m,01-05-2018 19:52,13169352,5. Idemoveovertom,0,21,1,1,1,1001,1,1001,0,0,0
143335417,RPGTV / Poole 1st May,A6 450m,01-05-2018 19:52,13581688,6. Kiwi Bomber,0,20,1,1,1,1001,1,1001,0,0,0
143335423,RPGTV / Poole 1st May,A2 450m,01-05-2018 20:37,16378537,5. Kilgar Joe,0,7.591433922855069,1,1,1,1001,1,1001,0,0,0
143334755,SIS / Monm 1st May,A7 480m,01-05-2018 15:02,5629424,3. Jamjar,0,8.637255091,1,1,1,1001,1,1001,0,0,0
143334755,SIS / Monm 1st May,A7 480m,01-05-2018 15:02,16016927,6. Coolchase Penny,0,4.6,1,1,1,1001,1,1001,0,0,0
143335487,TRP / Sund 1st May,A4 450m,01-05-2018 16:08,18499919,2. Marlhill Pine,0,23,1,1,1,1001,1,1001,0,0,0
143335489,TRP / Sund 1st May,A2 450m,01-05-2018 16:27,12895483,2. Headford Brandy,0,4.317726770134177,1,1,1,1001,1,1001,0,0,0
143335489,TRP / Sund 1st May,A2 450m,01-05-2018 16:27,12982614,1. Suncroft Suzie,0,3.647692182596656,1,1,1,1001,1,1001,0,0,0
143335527,SIS / Henl 1st May,A6 460m,01-05-2018 19:33,18502536,5. Savana Thunder,0,2.2,1,1,1,1001,1,1001,0,0,0
143335533,SIS / Henl 1st May,A5 460m,01-05-2018 20:21,16551348,5. Blackrose Benson,0,25,1,1,1,1001,1,1001,0,0,0
143335533,SIS / Henl 1st May,A5 460m,01-05-2018 20:21,17504772,2. Cashinonjoey,1,2.9687760334008626,1,1,1,1001,1,1001,0,0,0
143335529,SIS / Henl 1st May,A6 460m,01-05-2018 19:49,11512988,6. Da Dutchman,0,22.040562504877872,1,1,1,1001,1,1001,0,0,0
143335537,SIS / Henl 1st May,A4 460m,01-05-2018 20:53,11420832,5. Diva Number Two,0,25,1,1,1,1001,1,1001,0,0,0
143335537,SIS / Henl 1st May,A4 460m,01-05-2018 20:53,12752786,1. Blackrose Adel,0,7.302135963,1,1,1,1001,1,1001,0,0,0
143334761,SIS / Monm 1st May,A7 480m,01-05-2018 15:59,14413816,4. Vicky Supernova,1,4.7,1,1,1,1001,1,1001,0,0,0
143334873,SIS / Crayfd 1st May,A7 380m,01-05-2018 12:31,15860022,3. Windy Espresso,0,13.270369769832758,1,1,1,1001,1,1001,0,0,0
143334873,SIS / Crayfd 1st May,A7 380m,01-05-2018 12:31,12132295,2. Kelva Chloe,0,3.995897886,1,1,1,1001,1,1001,0,0,0
143334873,SIS / Crayfd 1st May,A7 380m,01-05-2018 12:31,12773716,6. Droopys Present,0,6.569566582861024,1,1,1,1001,1,1001,0,0,0
143334875,SIS / Crayfd 1st May,A4 380m,01-05-2018 12:46,15405247,3. Pure Peak,0,8.834135779320498,1,1,1,1001,1,1001,0,0,0
143334875,SIS / Crayfd 1st May,A4 380m,01-05-2018 12:46,16576773,6. Freetong Frankie,1,6.8,1,1,1,1001,1,1001,0,0,0
143334881,SIS / Crayfd 1st May,A8 380m,01-05-2018 13:31,13100796,1. Black Sniper,0,2.653756635827594,1,1,1,1001,1,1001,0,0,0
143334883,SIS / Crayfd 1st May,A6 380m,01-05-2018 13:49,11864095,5. Fawkham Porsche,0,10.03617869518603,1,1,1,1001,1,1001,0,0,0
143335057,SIS / Crayfd 1st May,S7 540m,01-05-2018 20:42,16434761,3. Chatty Knight,0,10.5,1,1,1,1001,1,1001,0,0,0
143335541,SIS / Henl 1st May,A3 460m,01-05-2018 21:26,10664095,6. Sawdust Shaggy,0,27.62046581718637,1,1,1,1001,1,1001,0,0,0
143335047,SIS / Crayfd 1st May,OR 540m,01-05-2018 19:23,10444426,3. Gubu,0,42.45834035811946,1,1,1,1001,1,1001,0,0,0
143335059,SIS / Crayfd 1st May,A5 380m,01-05-2018 20:57,12782659,5. Greenlane Eddie,0,5.8,1,1,1,1001,1,1001,0,0,0
143335984,TRP / Nott 1st May,A5 500m,01-05-2018 12:04,17404946,2. Shes The Dream,0,3.8,1,4.16973301236503062922122784054524935331,1,1001,1,1001,21.42,0,0
143335986,TRP / Nott 1st May,A3 500m,01-05-2018 12:18,11769548,5. Wheres Droopy,0,16,1,1,1,1001,1,1001,0,0,0
143335381,RPGTV / Sheff 1st May,OR 500m,01-05-2018 21:32,13038736,3. Serious Hangover,1,3.3201409943214824,1,1,1,1001,1,1001,0,0,0
143321270,AUS / Town (AUS) 1st May,R1 380m Mdn,01-05-2018 10:14,18509067,6. Double Karmar,0,3.0435051666424267,1,3.0098392817135393108812451651357143763,1,1001,1,1001,4731.26,0,0
143321270,AUS / Town (AUS) 1st May,R1 380m Mdn,01-05-2018 10:14,17857138,3. Silver Sniper,0,63.13938465479762,1,39.2913854704247717348154029376736800318,1,1001,1,1001,151.14,0,0
143335519,SIS / Henl 1st May,A11 460m,01-05-2018 18:27,18502511,4. Mongys Jet,0,24.541348889311777,1,1,1,1001,1,1001,0,0,0
143334767,SIS / Monm 1st May,A6 480m,01-05-2018 16:58,15063639,5. Oakvale Danny,0,5.6,1,1,1,1001,1,1001,0,0,0
143334767,SIS / Monm 1st May,A6 480m,01-05-2018 16:58,12890914,4. Daily Bulletin,1,4.417629966288514,1,1,1,1001,1,1001,0,0,0
143334775,SIS / Monm 1st May,A6 480m,01-05-2018 18:09,12262500,2. Ascot Gina,0,9.119774323,1,1,1,1001,1,1001,0,0,0
143334775,SIS / Monm 1st May,A6 480m,01-05-2018 18:09,18499617,5. Highview Avril,0,7.881533208461477,1,1,1,1001,1,1001,0,0,0
143335055,SIS / Crayfd 1st May,OR 380m,01-05-2018 20:27,18502039,5. Art Of Magic,0,3.347231436484145,1,1,1,1001,1,1001,0,0,0
143320820,AUS / Gawl (AUS) 1st May,R2 400m Heat,01-05-2018 04:00,16368805,8. My Mate Boofa,0,14.5,1,6.50686015831134564643799472295514511873,1,1001,1,1001,121.28,0,0
143320840,AUS / Gawl (AUS) 1st May,R10 400m Gr5,01-05-2018 06:27,12517854,1. Spring Leesa,0,7.2,1,6.42829528411931344775870688218630228295,1,1001,1,1001,600.1,0,0
143320842,AUS / Gawl (AUS) 1st May,R11 400m Gr5,01-05-2018 06:44,13672063,8. Woodside King,0,9.405133407,1,4.90492822718557288697725034979530496968,1,1001,1,1001,385.94,0,0
143320890,AUS / Ipsw (AUS) 1st May,R9 431m Gr5,01-05-2018 09:39,16933837,5. Good Golly Olly,0,10.006216367166491,1,7.34363202334114318553556429866053666947,1,1001,1,1001,904.84,0,0
143320890,AUS / Ipsw (AUS) 1st May,R9 431m Gr5,01-05-2018 09:39,16435781,6. Reactor,0,5.657934871621547,1,5.56506113946207134580775583659985701255,1,1001,1,1001,3245.04,0,0
143320967,AUS / Hshm (AUS) 1st May,R3 410m Heat,01-05-2018 06:52,18508716,8. Go Natalie Go,0,14.467118728269124,1,10.985374433027862630750717393316671295,1,1001,1,1001,216.06,0,0
143321137,AUS / Lism (AUS) 1st May,R3 420m Gr4/5,01-05-2018 10:28,11669154,8. Miss Shrapnel,0,6.4,1,5.90283286118980169971671388101983002833,1,1001,1,1001,1750.88,0,0
143321145,AUS / Lism (AUS) 1st May,R7 420m Gr5,01-05-2018 11:55,12728688,7. Kozmik Dude,0,4.516475879708013,1,4.46989677268240451054859379966873567449,1,1001,1,1001,1195.42,0,0
143321149,AUS / Lism (AUS) 1st May,R9 420m Gr5,01-05-2018 12:38,18508936,5. Kingsbrae Martha,0,3.1,1,1,1,1001,1,1001,0,0,0
143321165,AUS / Wgul (AUS) 1st May,R3 460m Gr6,01-05-2018 10:25,18508974,3. Just Love,0,3.26067398014915,1,2.90774999921252649848332603607888594549,1,1001,1,1001,6349.42,0,0
143321165,AUS / Wgul (AUS) 1st May,R3 460m Gr6,01-05-2018 10:25,12991060,7. Little Kensi,0,64.254541512,1,42.9326923076923076923076923076923076923,1,1001,1,1001,166.4,0,0
143321276,AUS / Town (AUS) 1st May,R4 498m Gr5,01-05-2018 11:14,12963570,7. Rimba Sambia,0,7.2,1,5.3663131747396579726760294258144645075,1,1001,1,1001,1046.7,0,0
143335360,RPGTV / Sheff 1st May,OR 280m,01-05-2018 18:56,10475428,2. Ballycowen Colm,0,8.8,1,1,1,1001,1,1001,0,0,0
143335370,RPGTV / Sheff 1st May,OR 500m,01-05-2018 20:13,16929079,1. Harton Willow,0,5.975523617,1,1,1,1001,1,1001,0,0,0
143335374,RPGTV / Sheff 1st May,OR 660m,01-05-2018 20:43,12672747,4. Able Winner,0,69.94066241583786,1,1,1,1001,1,1001,0,0,0
143335374,RPGTV / Sheff 1st May,OR 660m,01-05-2018 20:43,12773124,1. Worsboro Zebo,0,5.063145258792211,1,1,1,1001,1,1001,0,0,0
143335374,RPGTV / Sheff 1st May,OR 660m,01-05-2018 20:43,18499742,6. Freedom On Air,0,32,1,1,1,1001,1,1001,0,0,0
143335427,RPGTV / Poole 1st May,A4 450m,01-05-2018 21:07,15733273,3. Go Fast Pearl,1,12.5,1,1,1,1001,1,1001,0,0,0
143336117,TRP / Kinsl 1st May,A5 462m,01-05-2018 12:27,13768987,5. Shanty Scorpion,0,29.67352672419278,1,1,1,1001,1,1001,0,0,0
143334597,SIS / CPark 1st May,D2 265m,01-05-2018 11:54,10889624,4. Pair Of Ducks,0,5.666487993584596,1,5.13632090370287795180499043159987365996,1,1001,1,1001,2152.92,0,0
143334692,SIS / Hove 1st May,D3 285m,01-05-2018 17:28,18045421,2. Headway Hendrix,0,5.037278975824156,1,1,1,1001,1,1001,0,0,0
143334861,SIS / Crayfd 1st May,A5 380m,01-05-2018 11:01,18186646,1. Famous Flossie,1,2.6,1,2.43110923996706404611033544553037625747,1,1001,1,1001,13966.5,0,0
143334861,SIS / Crayfd 1st May,A5 380m,01-05-2018 11:01,12712087,3. Stopthislad,0,16.155010779,1,12.7949238073930444726178934546448902478,1,1001,1,1001,804.54,0,0
143335411,RPGTV / Poole 1st May,A1 450m,01-05-2018 19:06,12752057,2. Barricane Merlin,1,4.0803464624495245,1,1,1,1001,1,1001,0,0,0
143335411,RPGTV / Poole 1st May,A1 450m,01-05-2018 19:06,12762450,6. Capusotto,0,37.913050751243716,1,1,1,1001,1,1001,0,0,0
143335409,RPGTV / Poole 1st May,A7 450m,01-05-2018 18:48,10844885,5. Suirview Danny,0,30,1,1,1,1001,1,1001,0,0,0
143335988,TRP / Nott 1st May,A5 500m,01-05-2018 12:32,16354664,4. Josies Pride,0,15,1,1,1,1001,1,1001,0,0,0
143335997,TRP / Nott 1st May,A5 500m,01-05-2018 13:33,10813631,1. Swift Hermione,0,3.25,1,1,1,1001,1,1001,0,0,0
143334869,SIS / Crayfd 1st May,A7 380m,01-05-2018 12:01,12289065,5. Jaxxon A Solo,0,3.946352416,1,4.3075760133383312863901581324537545852,1,1001,1,1001,1577.18,0,0
143335419,RPGTV / Poole 1st May,A3 450m,01-05-2018 20:07,16609476,6. Derragh Robin,1,4.146253930736494,1,1,1,1001,1,1001,0,0,0
143335431,RPGTV / Poole 1st May,A6 450m,01-05-2018 21:40,18502139,5. Curranree Joey,0,4.3,1,1,1,1001,1,1001,0,0,0
143335976,TRP / Nott 1st May,A3 500m,01-05-2018 11:03,16646891,4. Fintans Well,0,3.85,1,3.68136933987997817785051827605019094381,1,1001,1,1001,1393.08,0,0
143320818,AUS / Gawl (AUS) 1st May,R1 400m Heat,01-05-2018 03:45,18507423,8. Stitch em Quick,1,2.76800220712379,1,2.36964366791665965997948441993038155616,1,1001,1,1001,2378.68,0,0
143320883,AUS / Ipsw (AUS) 1st May,R6 520m Heat,01-05-2018 08:45,17151755,5. Femme Folle,0,2.399073555344075,1,2.22007315887575930310225806338803929317,1,1001,1,1001,5719.06,0,0
143320944,AUS / Goul (AUS) 1st May,R10 440m Gr4/5,01-05-2018 06:24,10463437,1. Quicklee Cassie,0,48,1,16.4775561097256857855361596009975062344,1,1001,1,1001,48.12,0,0
143320944,AUS / Goul (AUS) 1st May,R10 440m Gr4/5,01-05-2018 06:24,10545961,6. Heza Saint,0,47.086117760186326,1,29.1575166752180605438686505900461775269,1,1001,1,1001,77.96,0,0
143321133,AUS / Lism (AUS) 1st May,R1 420m M1/2/3,01-05-2018 09:45,10067822,3. Miss Spritely,0,6.627011687625308,1,5.74912090819443442287803352815258436155,1,1001,1,1001,1663.08,0,0
143321133,AUS / Lism (AUS) 1st May,R1 420m M1/2/3,01-05-2018 09:45,8655758,2. Holywood Rose Hi,0,62.85081157313412,1,44.4633361921097770154373927958833619211,1,1001,1,1001,93.28,0,0
143321133,AUS / Lism (AUS) 1st May,R1 420m M1/2/3,01-05-2018 09:45,9018847,7. Lara Saint,0,5.717022047762294,1,4.20998087547811304717382065448363790905,1,1001,1,1001,941.2,0,0
143321312,AUS / Geel (AUS) 1st May,R10 400m Gr7,01-05-2018 09:25,17743118,2. Miami Fernando,0,2.84,1,2.43729263144377472972864515196995112242,1,1001,1,1001,4983.88,0,0
143321312,AUS / Geel (AUS) 1st May,R10 400m Gr7,01-05-2018 09:25,17508440,4. Zambora Ella,0,4.8,1,4.29080938045291557208874230599604993193,1,1001,1,1001,1043.02,0,0
143321312,AUS / Geel (AUS) 1st May,R10 400m Gr7,01-05-2018 09:25,17856999,1. Pandoras Proof,0,13.525759675,1,11.2453887754736578202786433150675119086,1,1001,1,1001,558.42,0,0
143335521,SIS / Henl 1st May,A9 460m,01-05-2018 18:44,11448561,6. El Video,0,5.490331145436502,1,1,1,1001,1,1001,0,0,0
143335521,SIS / Henl 1st May,A9 460m,01-05-2018 18:44,18502514,1. Salthill Romeo,0,17.5,1,1,1,1001,1,1001,0,0,0
143335521,SIS / Henl 1st May,A9 460m,01-05-2018 18:44,18502518,5. Blackrose Chuck,0,15,1,1,1,1001,1,1001,0,0,0
143335523,SIS / Henl 1st May,A8 460m,01-05-2018 19:03,18502521,2. Savana Marina,0,20,1,1,1,1001,1,1001,0,0,0
143336107,TRP / Kinsl 1st May,A4 462m,01-05-2018 11:11,10459779,3. Finito,1,3.5,1,3.5374507506407909190772610765287440498,1,1001,1,1001,2731,0,0
143336107,TRP / Kinsl 1st May,A4 462m,01-05-2018 11:11,16511520,5. Ollys Sophie,0,11.5,1,9.36939261998005400014594634039551458247,1,1001,1,1001,822.22,0,0
143336107,TRP / Kinsl 1st May,A4 462m,01-05-2018 11:11,17041978,2. Morgans Mac,0,8,1,7.57918630519211191131556125334640473587,1,1001,1,1001,530.42,0,0
143336125,TRP / Kinsl 1st May,HC 462m,01-05-2018 13:27,15084464,4. Vigorous Samara,0,5.338212088204892,1,1,1,1001,1,1001,0,0,0
143336125,TRP / Kinsl 1st May,HC 462m,01-05-2018 13:27,18499522,6. Ross County,0,5.3227987636422025,1,1,1,1001,1,1001,0,0,0
143335483,TRP / Sund 1st May,A1 450m,01-05-2018 15:28,12179332,1. Calzaghe Boxer,1,3.95,1,1,1,1001,1,1001,0,0,0
143335483,TRP / Sund 1st May,A1 450m,01-05-2018 15:28,13086221,3. Darlo Wallsy,0,5.4,1,1,1,1001,1,1001,0,0,0
143335485,TRP / Sund 1st May,HC 261m,01-05-2018 15:48,11037964,6. Artic Image,0,9.6,1,1,1,1001,1,1001,0,0,0
143335493,TRP / Sund 1st May,HC 450m,01-05-2018 17:07,15941114,6. Ameilas Jem,0,6.42006245354139,1,1,1,1001,1,1001,0,0,0
143335497,TRP / Sund 1st May,A6 450m,01-05-2018 17:38,12982605,4. Lisneal Buddy,0,6.8,1,1,1,1001,1,1001,0,0,0
143334867,SIS / Crayfd 1st May,A6 380m,01-05-2018 11:46,18501759,1. Sun Hill Brae,0,5.911866789688356,1,4.67212296139257480747372319638318795418,1,1001,1,1001,3132.04,0,0
143334877,SIS / Crayfd 1st May,A7 380m,01-05-2018 13:01,17449188,2. Ferndale Podge,0,7.655023873442552,1,4.09998379553925059028100534929021961931,1,1001,1,1001,13.2,0,0
143320981,AUS / Hshm (AUS) 1st May,R10 410m Gr4/5,01-05-2018 09:19,12278611,3. Trianna,1,4.959884072477871,1,4.82931186608740956110350159239683033201,1,1001,1,1001,2380.06,0,0
143335061,SIS / Crayfd 1st May,A4 380m,01-05-2018 21:16,17855780,3. Decisive Sound,0,10,1,1,1,1001,1,1001,0,0,0
143335065,SIS / Crayfd 1st May,A8 380m,01-05-2018 21:45,17362535,2. Jokers Call,0,18,1,1,1,1001,1,1001,0,0,0
143321198,AUS / Devn (AUS) 1st May,R5 452m Gr4,01-05-2018 04:42,15795862,7. Whos Baroque,0,3.541728410726792,1,3.09024608938775177495740917353418270446,1,1001,1,1001,2453.58,0,0
143321198,AUS / Devn (AUS) 1st May,R5 452m Gr4,01-05-2018 04:42,10564608,4. Take Guard,0,28,1,16.9722904244124868467204489652753419853,1,1001,1,1001,342.12,0,0
143321207,AUS / Devn (AUS) 1st May,R8 452m Gr1/2,01-05-2018 05:37,12152959,3. Lobster Falls,0,4.6,1,4.32043061909118633729795669411405916438,1,1001,1,1001,1639.5,0,0
143321207,AUS / Devn (AUS) 1st May,R8 452m Gr1/2,01-05-2018 05:37,14866310,2. Gotta Be You,0,15,1,13.7477205337286879169755374351371386212,1,1001,1,1001,539.6,0,0
143320835,AUS / Gawl (AUS) 1st May,R8 531m Gr6,01-05-2018 05:44,18507431,3. Master Chaos,1,2.9,1,2.4558225053790482577472266465476290273,1,1001,1,1001,2862.96,0,0
